Date,.TRXFLDUSPA1,.TRXFLDUSPC1,.TRXFLDUSPE1,.TRXFLDUSPE2,.TRXFLDUSPF1,.TRXFLDUSPF3,.TRXFLDUSPF4,.TRXFLDUSPF6,.TRXFLDUSPH1,.TRXFLDUSPH2,.TRXFLDUSPI1,.TRXFLDUSPI2,.TRXFLDUSPI3,.TRXFLDUSPI4,.TRXFLDUSPM1,.TRXFLDUSPM2,.TRXFLDUSPM3,.TRXFLDUSPN1,.TRXFLDUSPN2,.TRXFLDUSPN3,.TRXFLDUSPT1,.TRXFLDUSPT2,.TRXFLDUSPT3,.TRXFLDUSPU1,.TRXFLDUSPY1,.TRXFLDUSPY2,.TRXFLDUSPY3,.TRXFLDUSPY4
2021-11-16,93.33,94.57,209.97,423.66,217.59,142.29,394.62,79.32,1226.6,313,706.04,609.52,121.41,976.22,157.39,416.01,374.57,352.96,135.38,132.45,661.86,216.77,98.75,363,432.45,732.73,390.22,771.42
2021-11-17,92.76,94.25,206.02,420.58,215.14,141.02,395.74,79.32,1223.76,313.83,702.56,603.44,120.82,967.97,156.62,411.16,372.09,352.3,135.4,131.3,662.31,215.15,96.36,363.56,441.74,729.5,389.11,769.36
2021-11-18,91.37,93.36,204.98,410.74,214.32,140.05,395.63,79.32,1219.11,313.84,701.62,601.26,119.95,964.78,155.96,409.85,366.9,349.81,134.52,131.94,677.25,214.51,94.28,361.32,440.19,727.99,384.97,789.73
2021-11-19,91.46,92.5,196.98,431.14,211.67,139.03,393.26,79.32,1208.5,312.9,696.2,597.16,119.66,964.82,156.03,406.97,366.35,347.03,134.98,130.69,684.58,213.95,100.23,363.59,452.03,730.19,380.5,786.7
2021-11-22,90.72,93.34,200.1,420.36,214.48,140.8,391.33,79.32,1198.1,311.37,696.96,589.13,120.93,974.32,156.05,410.34,369.11,348.83,135.56,133.2,680.54,209.01,96.09,365.56,459.61,727.15,379.8,775.7
2021-11-23,90.1,93.87,206.23,409.62,217.79,142.3,394.35,79.32,1191.94,312.38,697.11,590.26,121.72,978.38,156.03,412.9,368.2,350.51,136.54,134.12,680.72,207.24,97.21,365.99,445.14,724.01,379.51,776.91
2021-11-24,91.05,93.32,208.35,412.63,217.34,141.89,399.04,79.32,1194.97,312.2,698.71,595.1,120.9,974.04,154.92,411.37,364.53,348.74,135.98,133.98,687.41,208.39,98.32,365.84,446.34,722.79,379.77,778.16
2021-11-25,91.05,93.32,208.35,412.63,217.34,141.89,399.04,79.32,1194.97,312.2,698.71,595.1,120.9,974.04,154.92,411.37,364.53,348.74,135.98,133.98,687.41,208.39,98.32,365.84,446.34,722.79,379.77,778.16
2021-11-26,90.05,92.85,199.72,397.5,208.89,137.98,387.77,79.32,1178.78,312.72,677.24,580.49,118.65,945.32,151.61,401.64,362.37,342.54,134.44,131.93,666.93,204.45,95.85,359.62,432.72,708.27,367.73,763.05
2021-11-29,87.21,92.21,200.82,407.16,209.74,137.72,391.28,79.32,1186.23,310.88,677.6,587.29,118.57,948.02,152.34,401.88,362.48,344.14,135.48,130.85,687.88,207.82,98.5,364.89,448.41,709.65,368.34,771.45
2021-11-30,85.73,89.03,195.58,391.8,204.28,134.3,382.98,79.32,1159.54,307.5,660.86,572.27,115.7,925.69,148.88,389.91,350.82,334.26,131.43,128.14,689.16,202.62,94.59,354.33,446.65,697.94,359.6,756.93
2021-12-01,84.04,87.47,192.98,371.12,201.87,132.75,377.13,79.32,1151.55,305.84,650.57,561.28,114.88,908.09,147.38,382.87,347.17,333.17,132.16,125.09,682.97,197.58,93.97,354.75,432.49,692.1,350.86,744.78
2021-12-02,85.72,90.32,198.61,370.7,207.94,136.98,388.11,79.32,1164.04,305.25,670.06,576.92,116.58,937.99,150.34,390.45,356.28,337.44,133.38,126.65,684.47,200.63,94.82,359.24,432.52,710.18,364.13,750.41
2021-12-03,85.79,91.57,197.03,347.02,203.7,135.64,386.61,79.32,1158.57,304.63,669.01,567.8,116.07,939.13,149.71,388.84,355.12,341.64,135.15,127.61,676.36,196.39,91.02,362.14,410.19,705.15,361.24,744.45
2021-12-06,88.43,91.4,200.61,347.87,206.69,138.05,393.44,79.32,1174.37,303.27,679.32,574.89,118.19,959.03,151.87,396.05,360.09,347.33,137.38,130.5,681.99,198.82,91.5,368.18,409.19,711.64,371.58,752.2
2021-12-07,89.04,90.75,205.38,365.26,210.53,139.53,399.17,79.32,1197.55,307.48,687.64,587.68,119.19,967.72,154.21,405.61,361.93,348.44,137.57,130.32,710.64,204.57,95.19,370.6,423.78,722.19,372.32,768.7
2021-12-08,91.2,90.18,205.53,368.13,209.23,139.59,401.79,79.32,1208.78,309.66,691.17,591.61,118.72,966.12,155.06,407.21,360.92,347.74,138.32,129.09,714.77,206.57,95.6,370.57,428.86,724.7,376.76,765.75
2021-12-09,88.66,88.9,203.42,350.32,208.32,138.94,396.16,79.32,1206.32,308,687.19,582.43,118.99,964.66,154.07,405.8,356.64,346.82,138.55,130.11,705.52,204.07,92.89,369.38,407.11,714.67,372.4,758.67
2021-12-10,89.39,88.98,205.02,347.01,207.86,139.15,396.97,79.32,1212.78,306.92,688.14,584.13,120.27,967.33,155.3,406.6,359.27,351.4,140.22,131.74,717.5,206.3,93.36,371.26,415.22,717.33,373.18,760.32
2021-12-13,89.6,88.5,199.11,343.03,204.04,138.25,400.13,79.32,1214.97,312.61,681.2,581.67,119.99,953.42,153.65,403.6,356.58,355.31,141.98,132.87,699.48,204.72,92.23,375.34,396.75,706.79,365.69,746.78
2021-12-14,88.86,89.01,198,325.04,205.18,138.99,394.52,79.32,1200.24,313.19,674.08,573.72,120.8,945.05,153.37,405.12,353.53,355.27,142.16,133.51,695.17,200.52,90.46,372.77,393.66,699.94,364.9,742.96
2021-12-15,89.48,88.82,197.4,330.07,205.73,140.19,399.84,79.32,1219.25,322.83,679.89,579.66,121.08,953.91,155.21,397.45,357.66,358.52,143.3,134.57,719.53,204.38,91.38,379.01,399.47,705.08,364.46,757.22
2021-12-16,89.64,92.22,198.32,311.92,207.61,140.78,399.82,79.32,1215.18,325.19,676.67,576.45,122.75,951.64,155.26,409.81,360.22,362.56,144.84,133.07,692.04,200.16,89.8,380.47,384.92,693.66,363.76,739.39
2021-12-17,91.8,92.94,194.38,314.2,203.06,138.49,399.37,79.32,1218.33,323.82,667.24,569.34,120.1,943.74,152.72,411.71,354.28,358.97,141.52,130.27,688.58,199.66,88.33,375.23,383.49,684.44,364.91,738.07
2021-12-20,90.4,93.08,191.97,291.57,198.78,135.95,395.68,79.32,1205.15,323.54,654.6,558.94,118.25,931.33,150.22,400.96,345.36,357.54,141.81,130.33,683.12,197.1,85.98,375.11,371.34,666.82,362.01,727.91
2021-12-21,92.99,93.59,197.93,310.07,203.63,138.41,400.81,79.32,1222.81,322.57,671.26,573.71,119.71,951.87,152.19,411,351.12,357.57,141.96,131.37,701.33,202.14,89.08,374.97,384.21,691.23,373.65,738.88
2021-12-22,92.87,93.86,198.97,309.42,205.1,139.18,404.83,79.32,1241.44,324.23,673.97,578.55,120.01,955.59,153.53,417.03,350.76,358.61,143.41,131.77,709.51,204.44,90.3,376.58,405.91,695.79,376.23,742.7
2021-12-23,94.06,94.04,199.13,309.67,206.74,140.25,404.16,79.32,1247.46,325.62,681.32,582.3,120.72,968.9,155.07,421.45,352.29,359.25,144.13,132.22,714.86,205.49,91.36,376.36,423.49,698.23,380.88,744.43
2021-12-24,94.06,94.04,199.13,309.67,206.74,140.25,404.16,79.32,1247.46,325.62,681.32,582.3,120.72,968.9,155.07,421.45,352.29,359.25,144.13,132.22,714.86,205.49,91.36,376.36,423.49,698.23,380.88,744.43
2021-12-27,94.85,93.85,203.7,310.51,208.68,142.13,410.94,79.32,1260.78,326.22,689.03,587.46,121.62,979.48,157.36,427.9,358.96,362.1,145.7,133.54,733.42,208.38,93.25,378.13,432.77,708.35,382.1,747.38
2021-12-28,94.24,94.02,203.28,303.48,208.41,142.26,412.37,79.32,1256.51,324.6,691.68,586.39,122.28,982.34,158.17,426.81,362.88,364.42,146.18,135.14,727.39,207.05,91.99,381.34,430.67,707.74,382.73,750.06
2021-12-29,93.57,93.49,202.03,300.24,207.69,142.83,414.87,79.32,1262.5,326.13,692.15,586.86,122.68,985.23,158.89,427.36,365.8,365.55,147.21,135.5,727.99,206.86,91.34,383.16,429.74,714.96,382.47,751.38
2021-12-30,94.38,93.52,200.37,305.36,207.26,142.27,415.97,79.32,1265.5,327.18,689.39,584.92,122.62,981.51,158.2,426.41,364.65,364.8,146.37,135.75,721.39,206.8,91.41,384.75,426.19,712.03,383.83,750.51
2021-12-31,95.27,92.88,200.84,301.84,206.97,142.32,416.51,79.32,1259.15,325.85,692.03,585.36,122.51,986.92,158.89,428.78,367.29,367.26,147.28,136.57,719.25,204.78,90.93,386.03,423.14,712.93,382.73,748.57
2022-01-03,96.93,93.92,207.29,307.49,210.84,141.49,413.83,79.32,1251.19,323.64,688.52,581.84,122.93,979.39,156.85,427.37,362.18,367.67,146.81,136.89,733.34,204.61,91.02,382.66,466.21,705.63,385.83,753.32
2022-01-04,96.94,94.65,214.23,299.71,216.67,143.57,413.39,79.32,1230.25,318.54,703.89,583.63,125.65,994.66,158.92,432.56,365.11,371.04,147.28,136.28,725.24,201.8,89.99,381.48,459.34,712.73,383.89,748.46
2022-01-05,94.75,95.17,213.42,274.57,212.78,142.22,401.23,79.32,1213.52,314.83,694.88,568.34,126.04,983.22,158.4,433.22,365.16,371.04,146.82,137.32,703.76,193.86,87.28,380.65,438.15,693.68,376.82,732.14
2022-01-06,95.52,95.15,218.49,269.43,216.9,144.12,401.65,79.32,1192.36,313.59,698.8,568.87,126.79,986.42,156.63,424.66,364.48,371.39,145.94,136.63,701.09,193.55,86.68,376.8,433.97,690.15,379.63,731.41
2022-01-07,94.69,94.81,221.12,266.42,219.12,145.45,399.31,79.32,1175.28,314.33,696.11,561.09,128.94,988.54,156.01,427.91,363.94,372.64,145.88,138.48,691.38,192.32,85.2,379.53,423.45,671.44,379.1,721.4
2022-01-10,95.4,94.14,220.53,266.78,218.67,145.34,396.93,79.32,1185.73,317.88,691.9,554.22,127.94,969.08,154.62,422.93,360.86,372.24,143.56,138.1,693.28,192.65,84.84,376.81,429.73,658.22,375.57,711.74
2022-01-11,95.87,94.54,228.05,271.94,221.1,146.21,397.4,79.32,1201.19,318.35,698.12,561.39,128.91,965.94,156.23,428.01,362.01,373.66,142.64,137.69,704.37,195.03,86.49,373.63,433.13,664.99,378.18,721.79
2022-01-12,93.53,94.51,228.76,271.09,220.99,146.19,398.07,79.32,1199.56,315.17,699.6,561.85,129.41,966.45,157.16,438.97,364.04,373.43,143.05,136.91,706.84,195.61,86.27,374.83,444.52,669.12,376.52,721.47
2022-01-13,93.34,94.76,227.06,263.55,220.17,145.81,397.21,79.32,1176.79,309.85,700.71,553.66,129.94,969.49,155.82,432.37,367.61,375.67,142,139.25,691.23,189.54,83.8,376.25,424.51,665.27,375.16,710.01
2022-01-14,94.17,94.67,232.54,259.8,217.51,145.39,393.37,79.32,1173.81,310.02,700.17,547.82,130.12,960.27,154.56,428.78,366.34,378.09,142.44,138.91,698.82,190.6,83.86,374.2,429.09,655.86,372.41,701.49
2022-01-17,94.17,94.67,232.54,259.8,217.51,145.39,393.37,79.32,1173.81,310.02,700.17,547.82,130.12,960.27,154.56,428.78,366.34,378.09,142.44,138.91,698.82,190.6,83.86,374.2,429.09,655.86,372.41,701.49
2022-01-18,92.38,94.04,232.77,247.98,211.47,143.74,389.46,79.32,1149.18,305.45,693.15,536.78,128.82,941.24,152.14,423.5,360.47,373.67,139.68,136.77,678.17,186.23,81.43,369.6,419.39,641.13,365.46,687.74
2022-01-19,90.73,93.88,231.02,240.03,207.58,141.42,384.28,79.32,1147.09,302.75,683.03,532.96,127.01,937.03,151.11,423.74,365.05,373.31,142.57,136.85,661.47,185.83,81.6,370.96,404.27,632.86,361.86,680.13
2022-01-20,89.52,93.13,228.33,240.54,205.93,141.12,379.38,79.32,1141.4,300.62,672.28,528.3,125.13,934.56,148.73,415.81,358.6,371.37,141.59,134.91,647.65,184.47,81.61,371.01,400.52,616.72,358.62,660.97
2022-01-21,88.65,92.04,223.59,226.5,201.32,139.28,378.1,79.32,1127.14,297.35,664.89,520,123.11,924.34,145.21,398.11,351.17,370.9,141.94,133.51,637.17,178.64,78.36,369.84,382.73,611.59,350.52,639.8
2022-01-24,91.95,92.37,225.11,231.01,201.61,141.13,378.72,79.32,1129.7,296.1,669.49,524.12,122.83,930.84,145.48,399.16,351.81,368.9,141.45,134,639.13,179.84,78.9,366.54,378.96,628.49,352.95,656.74
2022-01-25,90.32,92.01,233.67,221.67,203.14,140.4,377.43,79.32,1110.15,296.62,664.26,510.94,122.65,921.09,144.45,395.75,347.27,366.75,139.29,131.18,624.4,174.64,76.66,361.07,373.47,616.54,350.45,641.43
2022-01-26,91.43,87.95,233.1,218.69,203.59,139.86,371.92,,1101.17,295.8,658.06,506.5,122.33,913.32,143.1,388.57,344.7,364.36,137.63,129.97,628.48,175.29,75.34,358.48,378.21,603.78,346.54,635.53
2022-01-27,90.82,88.1,235.52,209.78,201.84,137.85,365.75,79.32,1095.3,296.01,648.03,502.59,122.01,903.54,143.05,384.49,352.57,365.94,138.71,130.7,615.95,175.66,75.65,360.62,344.86,599.02,343.02,636.09
2022-01-28,91.04,91.36,234.6,214.96,203.9,140.17,377.09,79.32,1120.75,302.67,651.78,516.15,123.17,916.12,143.91,385.38,355.71,370.2,140.31,131.55,643.54,182.07,79.3,365.03,348.63,608.37,352.78,653.34
2022-01-31,93.97,92.09,235.59,240.35,206.44,141.91,382.74,79.32,1139.13,304.76,659.71,529.72,124,927.67,145.62,393.03,363.74,371.3,140.7,132.69,666.86,187.09,82.26,371.85,378.19,623.84,360.54,671.03
2022-02-01,93.97,91.26,244.21,244.65,210.26,142.8,380.82,79.32,1142.51,306.56,664.3,534.53,124.8,963.08,148.08,404,365.5,370.61,140.43,133.7,668.76,188.76,83.54,367.2,379.24,628.53,363.94,676.97
2022-02-02,92.68,91.77,245.18,236.93,210.44,144.49,385.42,79.32,1158.69,307.36,667.08,533.29,126.36,970.89,148.48,407.42,361.8,374.08,142.18,134.1,679.35,190.17,82.6,371.74,371.24,631.64,361.42,676.98
2022-02-03,90.08,93.04,242.35,225.84,207.88,143.35,380.91,79.32,1155.98,303.51,657.06,519.97,123.95,952.8,145.59,400.91,355.14,373.37,142.04,134.36,660.26,179.77,79.01,369.49,364.33,616.64,357.43,645.39
2022-02-04,91.79,92.19,245.94,234.7,211.88,145.01,377.19,79.32,1153.11,303.04,651.71,521.8,123.3,940.16,142.12,400.6,351.6,369.6,140.01,133.09,660.88,182.43,80.16,366.88,370.05,610.62,359.34,681.53
2022-02-07,91.74,92.11,248.56,233.31,212.9,145.07,376.72,79.32,1148.42,304.48,653.81,518.64,123.7,939.76,141.12,404.39,348.65,371.64,139.64,133.1,660.08,179.6,81,366.71,364.93,611.76,361.22,680.33
2022-02-08,93.56,92.39,243.25,238.48,216.07,146.71,375.1,79.32,1166.43,303.61,663.31,519.62,125.07,950.86,143.21,416.82,354.73,373.7,139.47,134.52,672.36,180.73,81.37,367.28,369.54,619.27,365.4,693.29
2022-02-09,91.67,93.96,244.76,256.38,217.48,147.2,383.59,79.32,1181.62,306.58,673.92,532.33,125.63,965.38,146.17,428.68,357.61,373.79,139.58,134.87,687.16,185.39,84.6,368.88,375.25,632.77,374.81,698.44
2022-02-10,87.63,92.58,243.28,249.11,215.64,145.95,374.3,79.32,1162.51,301.81,663.74,521.69,124,950.32,145.18,426.02,352.61,371.07,137.52,133.78,668.49,181.34,82.01,359.07,365.4,618.99,373.91,687.05
2022-02-11,87.73,92.34,250.38,236.67,211.78,144.31,371.15,79.32,1139.54,300.35,656.39,511.78,123.09,926.44,141.93,425.95,351.05,371.64,136.3,133.26,645.66,176.11,79.25,358.92,349.62,605.67,366.77,669.63
2022-02-14,87.68,92.26,244.86,234.38,209.71,142.7,367.36,79.32,1127.4,296.68,652.41,509.39,121.85,931.78,140.76,424.26,350.56,370.62,136.58,131.94,646.25,176.24,78.58,356.11,354.31,605.49,366.05,672.13
2022-02-15,89.03,93.02,241.74,252.22,213.46,144.57,370.59,79.32,1142.59,300.98,662.42,517.65,123,951.17,144.02,434.06,356.01,370.7,136.59,133.53,671.03,179.63,77.64,354.65,371.3,620.86,375.15,679.61
2022-02-16,88.79,92.58,243.3,252.45,213.63,145.14,372.2,79.32,1142.56,300.67,667.37,516.35,122.83,955.5,144.83,439.97,356.79,372.17,137.13,132.98,670.92,178.71,77.1,355.49,372.29,623.13,375.97,679.95
2022-02-17,87.51,91.66,243.03,244.31,206.94,142.83,368.05,79.32,1117.55,296.03,654.52,505.33,120.91,939.9,141.12,437.88,355.91,373.7,138.05,134.95,651.6,172.44,72.86,355.86,355.85,606.56,367.15,668.02
2022-02-18,88.44,91.66,241.02,234.26,206.41,143.48,365.96,79.32,1106.43,293.58,648.93,501.63,120.13,934.22,140.69,438.15,357.01,374.21,138.4,134.29,645.05,169.88,70.99,354.42,350.17,605.79,364,663.64
2022-02-21,88.4442,91.6613,241.0245,234.2591,206.4074,143.4804,365.9624,79.32,1106.4251,293.5822,648.929,501.6332,120.1279,934.2156,140.6939,438.1533,357.0087,374.2115,138.4048,134.2944,645.0463,169.8836,70.9874,354.4193,350.1744,605.7886,363.9977,663.6362
2022-02-22,88.1,91.36,237.33,223.4,205.09,142.52,364.09,79.32,1106.3,291.6,641.32,497.43,120.11,919.58,138.41,431.44,354.71,372.86,136.56,132.99,636.18,168.46,70.42,354.13,336.94,587.35,359.93,642.83
2022-02-23,87.24,89.99,239.85,217.18,201.21,140.61,358.31,79.32,1097.93,289.14,628.74,488.15,118.41,903.23,136.12,429.5,347.79,370.41,135.07,132.02,619.17,164.48,68.15,347.97,318.54,574.43,351.52,624.38
2022-02-24,87.69,89.78,238.96,246.35,198.45,139.65,364.45,79.32,1116.82,289.5,638.95,498.25,118.24,911.09,135.33,432.24,344.88,362.63,132.14,131.84,635.89,172.1,71.84,351.46,329.5,586.78,355.36,644.27
2022-02-25,91.47,92.1,245.09,253.04,205.15,144.47,372.91,79.32,1149.64,297.82,654.2,511.22,122.53,930.56,139.9,454.46,356.06,374.29,136.96,134.81,645.54,174.12,71.16,362.27,334.58,601.29,361.34,658.29
2022-02-28,89.37,91.34,251.74,281.83,201.94,142.86,367.01,79.32,1143.27,295.78,664.82,508.97,122.53,927.74,138.31,454.44,351.87,368.32,135.11,134.09,645.14,174.58,70.53,363.86,350.07,598.84,357.62,658.25
2022-03-01,90.36,90.9,254.29,285.33,192.37,138.75,365.4,79.32,1138.76,293.94,654.72,505.38,120.33,908.31,133.9,457.83,340.37,366,132.83,134.21,629.98,171.99,69.94,360.27,342.68,585.16,349.13,654.26
2022-03-02,91.18,91.44,260.19,276.61,198.05,142.37,372.37,79.32,1155.59,298.22,667.88,517.02,122.7,935.3,137.26,468.07,346.49,370.5,133.76,135.63,647.48,173.97,71.68,364.66,351.57,601.93,355.2,664.87
2022-03-03,89.94,91.51,260.72,266.35,196.11,142.6,374.95,79.32,1155.31,298.63,665.59,513.18,123.62,937.52,136.71,474.11,348.2,371.32,134.22,138.87,640.75,170.73,69.11,370.6,337.41,591.99,349.62,654.41
2022-03-04,89.22,91.26,268.76,263.14,190.23,141.15,376.51,79.32,1157.93,299.23,660.19,510.77,122.4,941.56,134.61,483.2,346.39,370.12,134.17,141.39,628.53,167.27,67.27,378.04,332.17,578.86,341.36,643.76
2022-03-07,88.84,90.59,272.85,269.62,181.33,137.16,368.84,79.32,1129.25,297.11,645.67,493.69,120.44,903.88,128.98,470.5,334.01,361.43,131.41,138.02,606.11,160.25,64.02,382.21,317.57,547.53,321.71,618.27
2022-03-08,90.24,88.79,276.27,296.63,181.14,135.92,367.33,79.32,1100.84,293.92,642.96,492.91,119.94,896.45,128.71,464.98,329.77,352.37,127.51,135.23,605.56,159.71,64.34,376.74,324.54,544.99,323.77,614.81
2022-03-09,92.1,89.54,268.39,300.02,188.93,139.84,372.85,79.32,1126.03,299.42,655.49,507.02,122.36,913.47,134.27,470.51,337.26,353.96,129.32,137.1,628.19,166.98,68.41,374.11,337.79,566.7,332.11,627.65
2022-03-10,92.71,89.75,276.09,295.65,187.42,139.33,373.89,79.32,1122.58,299.4,652.01,503.57,121.98,922.89,133.71,479.15,337.84,350.01,126.35,139.23,614.09,165.05,66.68,376.43,331.42,563.14,331.52,642.63
2022-03-11,91.97,89.61,273.43,287.99,185.64,139.23,370.59,79.32,1102.94,298.48,646.08,498.89,121.91,915.48,132.49,474.46,337.57,346.09,124.6,137.99,601.67,161.38,64.59,374.96,318.17,552.75,327.23,635.25
2022-03-14,92.32,89,265.05,267.54,187.52,140.76,367.3,79.32,1101.06,300.29,646.52,497.72,123.02,908.46,133.2,459.81,344.77,348.19,124.99,139.02,585,158.47,62.89,374.45,308.78,538.93,323.79,627.88
2022-03-15,94.1,89.78,255.92,277.93,189.48,143.21,369.93,79.32,1125.46,304.99,655.43,507.8,124.19,929.74,134.6,462.58,349.54,354.35,128.94,141,606.37,163.09,65.04,379.21,320.57,551.92,332.92,648.41
2022-03-16,95.99,90.07,255.13,293.07,196.73,145.28,374.26,79.32,1148.13,308.5,659.58,522,125.78,964.77,137.44,468.9,353.94,355.9,129.38,141.07,628.64,169.18,68.1,379.05,335.76,570.61,344.89,665.29
2022-03-17,96.98,90.26,264.06,298.35,198.05,147.1,379.17,79.32,1167.84,314.24,670.1,531.52,128.29,973.14,140.12,481.31,358.05,358.76,129.78,141.66,633.11,171.34,69.74,380.57,344.66,578.43,345.85,679.19
2022-03-18,98.72,89.25,264.4,301.01,198.86,147.82,380,79.32,1178.92,316.2,675.11,540.48,127.96,969.47,141.1,483.32,360.04,359.92,129.55,142.5,647.74,175.47,71.09,377.58,355.84,590.1,349.36,691.91
2022-03-21,99.19,88.96,274.07,300.3,197.41,148.8,377.48,79.32,1173.48,315.44,678.24,534.9,129.46,968.2,141.59,497.68,358.33,361.28,129.95,141.85,650.22,174,69.35,379.79,358.41,578.56,344.42,684.4
2022-03-22,98.77,89.18,272.22,310.19,201.59,150.23,378.65,79.32,1177.44,316.05,681.84,539.77,129.86,973.25,142.66,497.14,358.68,363.42,131.23,141.92,658.22,177.74,71.11,379.96,380.76,584.08,349.06,693.72
2022-03-23,98.01,88.69,277.1,310.47,196.58,148.95,374.3,79.32,1149.17,312.38,675.65,530.89,128.71,961.55,141.57,502.32,351.46,360.48,129.73,140.58,652.02,174.69,69.43,380.21,380.21,570.06,343.84,682.57
2022-03-24,100.59,88.97,277.91,319.73,197.84,150.74,376.59,79.32,1164.07,315.54,680.74,534.71,130.13,969.74,144.35,515.31,354.24,363.46,130.03,141.74,675.68,177.82,70.38,383.86,385.36,567.28,349.18,683.91
2022-03-25,101.7,89.65,285.32,314.26,199.8,153.12,381.04,79.32,1169.49,315.91,683.84,536.29,132.07,975.23,144.95,519.29,359.9,367.49,131.19,142.16,675.92,177.07,69.72,389.53,383.39,566.82,348.98,683.28
2022-03-28,100.88,89.98,277.9,315.88,198.59,153.18,385.08,79.32,1180.55,317.43,679.52,541.72,131.91,985.75,144.94,511.6,358.63,366.71,132.23,143.31,679.87,179.8,72.34,391.55,406.47,570.63,351.13,695.38
2022-03-29,101.23,90.66,276.91,322.74,200.57,153.76,396.33,79.32,1193.04,319.71,685.84,552.21,131.57,996.28,147.05,509.6,361.13,369.8,133.87,144.44,693.01,183.77,73.85,395.42,413.86,590.69,359.84,703.66
2022-03-30,100.51,90.95,280.02,310.67,197.17,153.87,392.92,79.32,1194.52,319.39,684.1,548.13,131.89,992.58,146.09,511.03,358.67,369.69,132.93,145.44,681.26,181.74,72.01,398.28,410,582.02,356.64,689.52
2022-03-31,99.8,89.4,276.18,314.39,191.98,151.91,388.19,79.32,1178.65,316.71,673.83,541.99,129.84,977.06,143.91,506.1,353.28,369.29,131.58,144.02,668.31,178.87,72.18,397.67,403.02,561.26,352.59,674.11
2022-04-01,101.54,91.23,279.47,316.35,191.2,153.3,395.36,79.32,1191.34,320.68,676.92,544.25,129.96,936.3,145.33,514.76,355.48,375.35,133.41,145.22,662.2,180.17,72.86,403.48,403.73,562.43,353.7,675.12
2022-04-04,100.24,91.93,279.65,334.49,191.18,151.23,393.51,79.31,1179.6,320.22,676.41,549.01,128.38,932.54,145.64,511.58,354.53,373.53,133.18,145.08,675.46,184.18,74.91,400.12,421.35,568.7,354.93,689.78
2022-04-05,99.34,91.56,275.29,322.72,188.5,151.06,391.55,78.2,1178.92,319.64,665.92,543.45,127.56,908.24,144.69,501.04,352.03,372.69,133.23,145.19,655.5,180.8,72.95,402.28,401.7,554.58,349.06,679.02
2022-04-06,99.23,92.23,276.73,310.37,185.67,151.94,395.66,77.88,1187.91,325.91,661.62,537.95,127.62,883.99,143.21,493.84,349.22,376.66,134.27,147.71,640.34,175.2,71.16,409.59,386.62,540.53,342.54,665.96
2022-04-07,99.65,91.3,280.28,308.03,184.37,152.16,391.66,77.79,1208.76,330.88,664.45,537.71,127.87,882.63,143.9,498.33,347.93,378.52,135.92,149.75,641.73,175.19,71.18,408.53,388.29,540.95,340.56,670.24
2022-04-08,100.24,92.36,287.68,293.66,185.84,153.05,392.36,77.81,1212.35,332.01,659.57,535.35,129.11,873.86,144.23,500.14,351.63,380.46,136.5,151.59,630.26,172.96,69.84,409.31,379.35,538.77,338.75,667.07
2022-04-11,98.85,93.88,279.11,290.76,185.08,152.59,388.39,77.35,1185.94,325.66,656.39,530.02,128.7,876.04,143.5,495.9,351.93,381.48,136.18,149.14,614.45,168.93,68.79,403.93,366.45,536.73,337.37,656.71
2022-04-12,99.25,93.54,283.84,288.75,183.04,151.3,387.64,77.8,1174.01,323.39,656.08,525.86,128.23,876.91,143.15,500.68,350.27,383.03,135.95,148.05,615.74,167.51,67.62,405.38,369.5,537.07,336.98,655.49
2022-04-13,100.56,94.45,288.12,295.64,183.79,151.77,390.55,77.93,1184.52,324.67,663.18,530.02,127.88,891.44,145.13,514.21,354.86,384.68,136.49,150.85,626.96,170.37,68.69,404.51,380.25,548.64,344.83,670.33
2022-04-14,101.33,93.93,289.59,287.96,181.35,151.45,388.81,77.75,1172.7,324.24,661.22,525.48,127.26,893.34,144.41,514.25,352.99,385.25,135.86,150.48,608.82,166.52,67.69,404.36,369.29,551.01,343.14,658.95
2022-04-15,101.33,93.93,289.59,287.96,181.35,151.45,388.81,77.75,1172.7,324.24,661.22,525.48,127.26,893.34,144.41,514.25,352.99,385.25,135.86,150.48,608.82,166.52,67.69,404.36,369.29,551.01,343.14,658.95
